Point Number,Latitude,Longitude
397,35.12441584644,129.10126069879
398,35.124415846,129.1012606985
399,35.12441584556,129.10126069821
400,35.12441584512,129.10126069792
401,35.12441584468,129.10126069763
402,35.12441584424,129.10126069734
403,35.1244158438,129.10126069705
404,35.12441584336,129.10126069676
405,35.12441584292,129.10126069647
406,35.12441584248,129.10126069618
407,35.12441584204,129.10126069589
408,35.1244158416,129.1012606956
409,35.12441584116,129.10126069531
410,35.12441584072,129.10126069502
411,35.12441584028,129.10126069473
412,35.12441583984,129.10126069444
414,35.12442239956,129.10124799971
415,35.12442239912,129.10124799942
416,35.12442239868,129.10124799913
417,35.12442239824,129.10124799884
418,35.1244223978,129.10124799855
419,35.12442239736,129.10124799826
420,35.12442239692,129.10124799797
421,35.12442239648,129.10124799768
422,35.12442239604,129.10124799739
423,35.1244223956,129.1012479971
424,35.12442239516,129.10124799681
425,35.12442239472,129.10124799652
426,35.12442239428,129.10124799623
427,35.12442239384,129.10124799594
428,35.1244223934,129.10124799565
429,35.12442239296,129.10124799536
430,35.12442239252,129.10124799507
431,35.12442239208,129.10124799478
432,35.12442239164,129.10124799449
433,35.1244223912,129.1012479942
434,35.12442239076,129.10124799391
435,35.12442239032,129.10124799362
436,35.12442238988,129.10124799333
437,35.12442238944,129.10124799304
438,35.124422389,129.10124799275
439,35.12442238856,129.10124799246
440,35.12442238812,129.10124799217
441,35.12442238768,129.10124799188
442,35.12442238724,129.10124799159
443,35.1244223868,129.1012479913
444,35.12442238636,129.10124799101
445,35.12442238592,129.10124799072
446,35.12442238548,129.10124799043
447,35.12442238504,129.10124799014
448,35.1244223846,129.10124798985
449,35.12442238416,129.10124798956
450,35.12442238372,129.10124798927
451,35.12442238328,129.10124798898
452,35.12442238284,129.10124798869
453,35.1244223824,129.1012479884
454,35.12442238196,129.10124798811
455,35.12442238152,129.10124798782
456,35.12442238108,129.10124798753
457,35.12442238064,129.10124798724
458,35.1244223802,129.10124798695
459,35.12442237976,129.10124798666
460,35.12442237932,129.10124798637
461,35.12442237888,129.10124798608
462,35.12442237844,129.10124798579
463,35.124422378,129.1012479855
464,35.12442237756,129.10124798521
465,35.12442237712,129.10124798492
466,35.12442237668,129.10124798463
467,35.12442237624,129.10124798434
468,35.1244223758,129.10124798405
469,35.12442237536,129.10124798376
470,35.12442237492,129.10124798347
471,35.12442237448,129.10124798318
472,35.12442237404,129.10124798289
473,35.1244223736,129.1012479826
474,35.12442237316,129.10124798231
475,35.12442237272,129.10124798202
476,35.12442237228,129.10124798173
477,35.12442237184,129.10124798144
478,35.1244223714,129.10124798115
479,35.12442237096,129.10124798086
480,35.12442237052,129.10124798057
481,35.12442237008,129.10124798028
482,35.12442236964,129.10124797999
483,35.1244223692,129.1012479797
484,35.12442236876,129.10124797941
485,35.12442236832,129.10124797912
486,35.12442236788,129.10124797883
487,35.12442236744,129.10124797854
488,35.124422367,129.10124797825
489,35.12442236656,129.10124797796
490,35.12442236612,129.10124797767
491,35.12442236568,129.10124797738
492,35.12442236524,129.10124797709
493,35.1244223648,129.1012479768
494,35.12442236436,129.10124797651
495,35.12442236392,129.10124797622
496,35.12442236348,129.10124797593
497,35.12442236304,129.10124797564
498,35.1244223626,129.10124797535
499,35.12442236216,129.10124797506
500,35.12442236172,129.10124797477
501,35.12442236128,129.10124797448
502,35.12442236084,129.10124797419
503,35.1244223604,129.1012479739
504,35.12442235996,129.10124797361
505,35.12442235952,129.10124797332
506,35.12442235908,129.10124797303
507,35.12442235864,129.10124797274
508,35.1244223582,129.10124797245
509,35.12442235776,129.10124797216
510,35.12442235732,129.10124797187
511,35.12442235688,129.10124797158
512,35.12442235644,129.10124797129
513,35.124422356,129.101247971
514,35.12442235556,129.10124797071
515,35.12442235512,129.10124797042
516,35.12442235468,129.10124797013
517,35.12442235424,129.10124796984
518,35.1244223538,129.10124796955
519,35.12442235336,129.10124796926
520,35.12442235292,129.10124796897
521,35.12442235248,129.10124796868
522,35.12442235204,129.10124796839
523,35.1244223516,129.1012479681
524,35.12442235116,129.10124796781
525,35.12442235072,129.10124796752
526,35.12442235028,129.10124796723
527,35.12442234984,129.10124796694
528,35.1244223494,129.10124796665
529,35.12442234896,129.10124796636
530,35.12442234852,129.10124796607
531,35.12442234808,129.10124796578
532,35.12442234764,129.10124796549
533,35.1244223472,129.1012479652
534,35.12442234676,129.10124796491
535,35.12442234632,129.10124796462
536,35.12442234588,129.10124796433
537,35.12442234544,129.10124796404
538,35.124422345,129.10124796375
539,35.12442234456,129.10124796346
540,35.12442234412,129.10124796317
541,35.12442234368,129.10124796288
542,35.12442234324,129.10124796259
543,35.1244223428,129.1012479623
544,35.12442234236,129.10124796201
545,35.12442234192,129.10124796172
546,35.12442234148,129.10124796143
547,35.12442234104,129.10124796114
548,35.1244223406,129.10124796085
549,35.12442234016,129.10124796056
550,35.12442233972,129.10124796027
551,35.12442233928,129.10124795998
552,35.12442233884,129.10124795969
553,35.1244223384,129.1012479594
554,35.12442233796,129.10124795911
555,35.12442233752,129.10124795882
556,35.12442233708,129.10124795853
557,35.12442233664,129.10124795824
558,35.1244223362,129.10124795795
559,35.12442233576,129.10124795766
560,35.12442233532,129.10124795737
561,35.12442233488,129.10124795708
562,35.12442233444,129.10124795679
563,35.124422334,129.1012479565
564,35.12442233356,129.10124795621
565,35.12442233312,129.10124795592
566,35.12442233268,129.10124795563
567,35.12442233224,129.10124795534
568,35.1244223318,129.10124795505
